case:concept:name,min,max,duration_days
declaration 135705,2018-10-23 08:46:48+00:00,2018-10-29 17:31:15+00:00,6.364201388888889
declaration 135710,2018-10-23 10:32:48+00:00,2018-10-29 17:31:15+00:00,6.290590277777778
declaration 135715,2018-10-23 11:24:50+00:00,2018-10-23 11:24:50+00:00,0.0
declaration 135717,2018-10-23 11:27:24+00:00,2018-10-25 17:31:41+00:00,2.252974537037037
declaration 135722,2018-10-23 18:31:58+00:00,2018-11-12 17:30:45+00:00,19.957488425925927
declaration 135730,2018-10-24 08:32:28+00:00,2018-11-05 17:31:17+00:00,12.37417824074074
declaration 135735,2018-10-24 10:31:18+00:00,2018-11-05 17:31:17+00:00,12.291655092592592
declaration 135741,2018-10-24 15:57:50+00:00,2018-11-01 17:31:15+00:00,8.064872685185184
declaration 135747,2018-10-25 13:32:25+00:00,2018-11-05 17:31:17+00:00,11.165879629629629
declaration 135753,2018-10-29 10:15:43+00:00,2018-10-30 11:21:21+00:00,1.0455787037037036
declaration 135757,2018-10-29 14:05:58+00:00,2018-11-05 17:31:17+00:00,7.142581018518518
declaration 135763,2018-10-29 22:25:24+00:00,2018-11-15 17:31:18+00:00,16.79576388888889
declaration 135768,2018-10-30 10:28:51+00:00,2018-11-01 17:31:15+00:00,2.2933333333333334
declaration 135773,2018-10-30 12:34:38+00:00,2018-11-12 17:30:45+00:00,13.205636574074074
declaration 135782,2018-10-30 15:25:54+00:00,2018-11-12 17:30:45+00:00,13.086701388888889
declaration 135787,2018-10-30 15:41:50+00:00,2018-11-05 17:31:17+00:00,6.076006944444444
declaration 135792,2018-09-24 09:52:36+00:00,2018-10-08 17:31:14+00:00,14.318495370370371
declaration 135798,2018-09-24 10:09:24+00:00,2018-11-05 17:31:17+00:00,42.306863425925926
declaration 135803,2018-09-25 12:43:01+00:00,2018-10-01 17:31:13+00:00,6.200138888888889
declaration 135808,2018-09-25 10:22:04+00:00,2018-09-27 17:31:23+00:00,2.298136574074074
declaration 135813,2018-09-25 16:30:47+00:00,2018-10-01 17:31:13+00:00,6.041967592592592
declaration 135818,2018-09-26 10:16:04+00:00,2018-10-04 17:31:15+00:00,8.302210648148149
declaration 135823,2018-09-26 10:22:02+00:00,2018-10-08 17:31:14+00:00,12.298055555555555
declaration 135828,2018-09-26 10:23:20+00:00,2018-10-08 17:31:14+00:00,12.297152777777777
declaration 135833,2018-09-26 11:55:06+00:00,2018-10-11 17:31:06+00:00,15.233333333333333
declaration 135839,2018-09-26 12:04:11+00:00,2018-10-04 17:31:15+00:00,8.22712962962963
declaration 135844,2018-10-01 11:36:09+00:00,2018-10-11 17:31:06+00:00,10.246493055555556
declaration 135850,2018-10-02 11:19:24+00:00,2018-10-08 17:31:14+00:00,6.258217592592593
declaration 135855,2018-10-08 09:18:39+00:00,2018-10-18 17:31:16+00:00,10.342094907407407
declaration 135863,2018-10-17 13:59:46+00:00,2018-10-25 17:31:41+00:00,8.147164351851853
declaration 135869,2018-10-17 14:03:28+00:00,2018-10-29 17:31:15+00:00,12.144293981481482
declaration 135875,2018-10-22 09:27:05+00:00,2018-10-25 17:31:41+00:00,3.336527777777778
declaration 135880,2018-10-22 09:28:57+00:00,2018-10-25 17:31:41+00:00,3.3352314814814816
declaration 135886,2018-10-22 09:29:19+00:00,2018-11-15 17:31:18+00:00,24.33471064814815
declaration 135892,2018-10-22 13:11:42+00:00,2018-10-29 17:31:15+00:00,7.180243055555556
declaration 135897,2018-10-22 16:27:58+00:00,2018-11-12 17:30:45+00:00,21.043599537037036
declaration 135902,2018-10-22 16:46:50+00:00,2018-10-29 17:31:15+00:00,7.030844907407407
declaration 135907,2018-10-23 08:45:30+00:00,2018-10-29 17:31:15+00:00,6.365104166666667
declaration 135912,2018-10-23 08:59:05+00:00,2018-10-25 17:31:41+00:00,2.3559722222222224
declaration 135917,2018-10-23 17:24:53+00:00,2018-12-20 17:31:28+00:00,58.00457175925926
declaration 135922,2018-10-24 12:26:59+00:00,2018-10-29 17:31:15+00:00,5.211296296296296
declaration 135927,2018-10-12 11:58:52+00:00,2018-10-15 17:31:11+00:00,3.230775462962963
declaration 135932,2018-10-12 12:01:23+00:00,2018-10-15 17:31:11+00:00,3.2290277777777776
declaration 135937,2018-10-16 09:56:52+00:00,2018-10-22 17:31:24+00:00,6.315648148148148
declaration 135942,2018-10-24 12:23:19+00:00,2018-10-29 17:31:15+00:00,5.213842592592592
declaration 135947,2018-10-24 12:38:52+00:00,2018-10-29 17:31:15+00:00,5.203043981481481
declaration 135952,2018-10-24 12:46:50+00:00,2018-11-05 17:31:17+00:00,12.197534722222223
declaration 135958,2018-10-29 10:47:49+00:00,2018-11-05 17:31:17+00:00,7.280185185185185
declaration 135964,2018-10-30 10:14:04+00:00,2018-11-01 17:31:15+00:00,2.3035995370370372
declaration 135969,2018-11-05 10:46:02+00:00,2018-11-12 17:30:45+00:00,7.281053240740741
declaration 135975,2018-11-05 10:49:28+00:00,2018-11-12 17:30:45+00:00,7.278668981481482
declaration 135980,2018-11-05 13:49:29+00:00,2018-11-12 17:30:45+00:00,7.153657407407407
declaration 135985,2018-11-05 13:53:21+00:00,2018-11-19 17:31:18+00:00,14.151354166666666
declaration 135996,2018-11-08 09:30:52+00:00,2018-11-12 17:30:45+00:00,4.333252314814815
declaration 136001,2018-11-08 09:31:20+00:00,2018-11-22 17:31:32+00:00,14.333472222222222
declaration 136006,2018-11-08 09:33:10+00:00,2018-11-22 17:31:32+00:00,14.332199074074074
declaration 136011,2018-11-09 14:24:46+00:00,2018-11-15 17:31:18+00:00,6.1295370370370375
declaration 136017,2018-11-12 11:56:12+00:00,2018-11-19 17:31:18+00:00,7.232708333333333
declaration 136023,2018-11-12 11:57:57+00:00,2018-11-15 08:39:10+00:00,2.8619560185185184
declaration 136027,2018-11-12 17:14:26+00:00,2018-11-19 17:31:18+00:00,7.011712962962963
declaration 136032,2018-11-12 17:26:16+00:00,2018-11-19 17:31:18+00:00,7.00349537037037
declaration 136037,2018-11-12 17:35:13+00:00,2018-11-19 17:31:18+00:00,6.997280092592592
declaration 136042,2018-11-14 09:51:53+00:00,2018-11-22 17:31:32+00:00,8.319201388888889
declaration 136047,2018-11-14 09:56:44+00:00,2018-11-14 09:56:44+00:00,0.0
declaration 136049,2018-11-14 09:57:32+00:00,2018-11-19 17:31:18+00:00,5.31511574074074
declaration 136054,2018-11-14 10:02:57+00:00,2018-11-19 17:31:18+00:00,5.311354166666667
declaration 136059,2018-11-14 10:05:53+00:00,2018-11-19 17:31:18+00:00,5.30931712962963
declaration 136064,2018-09-24 10:57:28+00:00,2018-09-27 17:31:23+00:00,3.273553240740741
declaration 136069,2018-09-24 16:08:57+00:00,2018-09-27 17:31:23+00:00,3.0572453703703704
declaration 136074,2018-09-24 16:10:39+00:00,2018-10-01 17:31:13+00:00,7.055949074074074
declaration 136079,2018-10-23 12:12:40+00:00,2018-10-29 17:31:15+00:00,6.221238425925926
declaration 136085,2018-09-27 15:25:18+00:00,2018-10-04 17:31:15+00:00,7.087465277777778
declaration 136090,2018-09-27 15:39:16+00:00,2018-10-25 17:31:41+00:00,28.07806712962963
declaration 136095,2018-10-02 17:54:09+00:00,2018-10-08 17:31:14+00:00,5.984085648148148
declaration 136100,2018-10-29 13:34:54+00:00,2018-11-01 17:31:15+00:00,3.1641319444444442
declaration 136106,2018-06-20 13:11:48+00:00,2018-11-05 17:31:17+00:00,138.18019675925925
declaration 136111,2018-10-30 09:32:35+00:00,2018-11-05 17:31:17+00:00,6.332430555555556
declaration 136117,2018-10-30 09:36:32+00:00,2018-11-29 17:31:19+00:00,30.329710648148147
declaration 136126,2018-10-30 09:41:20+00:00,2018-11-05 17:31:17+00:00,6.3263541666666665
declaration 136132,2018-10-30 17:13:04+00:00,2018-11-08 17:31:14+00:00,9.01261574074074
declaration 136137,2018-11-05 14:23:57+00:00,2018-11-12 17:30:45+00:00,7.129722222222222
declaration 136145,2018-11-07 11:22:57+00:00,2018-11-12 17:30:45+00:00,5.255416666666667
declaration 136150,2018-11-12 13:59:40+00:00,2018-11-22 17:31:32+00:00,10.14712962962963
declaration 136156,2018-11-14 18:32:12+00:00,2018-11-19 17:31:18+00:00,4.957708333333334
declaration 136162,2018-11-14 19:15:52+00:00,2018-11-22 17:31:32+00:00,7.927546296296296
declaration 136170,2018-11-20 11:06:31+00:00,2018-11-22 17:31:32+00:00,2.267372685185185
declaration 136175,2018-11-15 09:56:31+00:00,2018-11-22 17:31:32+00:00,7.315983796296297
declaration 136180,2018-11-20 11:28:16+00:00,2018-11-26 17:31:22+00:00,6.252152777777778
declaration 136186,2018-11-20 11:28:44+00:00,2018-11-29 17:31:19+00:00,9.251793981481482
declaration 136192,2018-11-20 12:42:46+00:00,2018-12-03 17:31:22+00:00,13.200416666666667
declaration 136198,2018-09-25 15:34:59+00:00,2018-10-04 17:31:15+00:00,9.08074074074074
declaration 136203,2018-10-01 10:16:49+00:00,2018-10-04 17:31:15+00:00,3.301689814814815
declaration 136208,2018-10-04 09:01:28+00:00,2018-10-11 17:31:06+00:00,7.353912037037037
declaration 136213,2018-10-09 12:51:45+00:00,2018-10-22 17:31:24+00:00,13.194201388888889
declaration 136218,2018-10-12 12:46:10+00:00,2018-10-18 17:31:16+00:00,6.197986111111111
declaration 136223,2018-10-12 12:47:41+00:00,2018-10-18 17:31:16+00:00,6.196932870370371
declaration 136228,2018-10-29 14:11:30+00:00,2018-11-05 17:31:17+00:00,7.138738425925926
declaration 136233,2018-10-30 15:44:42+00:00,2018-11-05 17:31:17+00:00,6.074016203703704
declaration 136238,2018-10-30 23:51:05+00:00,2018-11-12 17:30:45+00:00,12.735879629629629
declaration 136244,2018-10-31 08:46:50+00:00,2018-11-08 17:31:14+00:00,8.364166666666666
declaration 136249,2018-11-01 11:26:33+00:00,2018-11-12 17:30:45+00:00,11.252916666666666
declaration 136254,2018-11-01 11:35:52+00:00,2018-11-08 17:31:14+00:00,7.246782407407407
declaration 136259,2018-11-01 11:37:39+00:00,2018-11-08 17:31:14+00:00,7.2455439814814815
declaration 136264,2018-11-01 14:52:13+00:00,2018-11-08 17:31:14+00:00,7.110428240740741
declaration 136269,2018-11-03 08:47:51+00:00,2018-11-12 17:30:45+00:00,9.363125
declaration 136275,2018-11-03 15:40:17+00:00,2018-11-15 17:31:18+00:00,12.077094907407407
declaration 136280,2018-11-03 15:45:17+00:00,2018-11-12 17:30:45+00:00,9.07324074074074
declaration 136286,2018-11-05 11:15:00+00:00,2018-11-12 17:30:45+00:00,7.2609375
declaration 136291,2018-11-05 14:44:23+00:00,2018-11-15 17:31:18+00:00,10.115914351851853
declaration 136297,2018-11-05 14:44:36+00:00,2018-11-12 17:30:45+00:00,7.115381944444445
declaration 136302,2018-11-05 14:48:11+00:00,2018-12-20 17:31:28+00:00,45.113391203703706
declaration 136311,2018-11-05 15:03:27+00:00,2018-11-12 17:30:45+00:00,7.102291666666667
declaration 136316,2018-11-05 15:10:59+00:00,2018-11-12 17:30:45+00:00,7.097060185185185
declaration 136321,2018-11-05 15:14:14+00:00,2018-11-12 17:30:45+00:00,7.094803240740741
declaration 136326,2018-11-05 15:27:56+00:00,2018-12-10 17:31:26+00:00,35.08576388888889
declaration 136332,2018-11-06 09:52:03+00:00,2018-11-15 17:31:18+00:00,9.318923611111112
declaration 136337,2018-10-04 09:27:37+00:00,2018-10-11 17:31:06+00:00,7.3357523148148145
declaration 136342,2018-10-04 09:47:36+00:00,2018-10-15 17:31:11+00:00,11.32193287037037
declaration 136348,2018-10-22 11:18:48+00:00,2018-10-29 17:31:15+00:00,7.2586458333333335
declaration 136354,2018-10-22 11:19:59+00:00,2018-10-29 17:31:15+00:00,7.257824074074074
declaration 136360,2018-10-22 11:21:35+00:00,2018-10-29 17:31:15+00:00,7.256712962962963
declaration 136366,2018-10-25 20:39:21+00:00,2018-11-05 17:31:17+00:00,10.869398148148148
declaration 136372,2018-10-26 09:16:20+00:00,2018-11-01 17:31:15+00:00,6.34369212962963
declaration 136377,2018-10-26 13:05:10+00:00,2018-10-31 08:25:50+00:00,4.806018518518519
declaration 136381,2018-10-28 13:28:01+00:00,2018-11-15 17:31:18+00:00,18.16894675925926
declaration 136386,2018-10-30 09:58:53+00:00,2018-11-12 17:30:45+00:00,13.313796296296296
declaration 136392,2018-10-30 16:23:57+00:00,2018-11-08 17:31:14+00:00,9.046724537037036
declaration 136397,2018-10-30 16:42:33+00:00,2018-11-05 17:31:17+00:00,6.033842592592593
declaration 136403,2018-10-31 16:23:56+00:00,2018-11-08 17:31:14+00:00,8.04673611111111
declaration 136409,2018-11-01 10:32:45+00:00,2018-11-12 17:30:45+00:00,11.290277777777778
declaration 136415,2018-11-12 09:44:42+00:00,2018-11-15 17:31:18+00:00,3.324027777777778
declaration 136420,2018-11-12 09:49:03+00:00,2018-11-15 17:31:18+00:00,3.3210069444444446
declaration 136425,2018-11-12 11:03:00+00:00,2018-11-15 17:31:18+00:00,3.269652777777778
declaration 136430,2018-11-13 11:46:38+00:00,2018-12-10 17:31:26+00:00,27.239444444444445
declaration 136436,2018-11-14 11:10:45+00:00,2018-11-22 17:31:32+00:00,8.26443287037037
declaration 136445,2018-11-14 15:28:56+00:00,2018-11-19 17:31:18+00:00,5.084976851851851
declaration 136451,2018-11-15 14:29:00+00:00,2018-11-22 17:31:32+00:00,7.126759259259259
declaration 136456,2018-11-19 10:55:49+00:00,2018-11-22 17:31:32+00:00,3.2748032407407406
declaration 136461,2018-11-20 16:37:48+00:00,2018-11-26 17:31:22+00:00,6.037199074074074
declaration 136466,2018-11-20 16:52:23+00:00,2018-11-26 17:31:22+00:00,6.027071759259259
declaration 136471,2018-11-14 11:36:53+00:00,2018-11-19 17:31:18+00:00,5.246122685185185
declaration 136476,2018-11-19 11:18:51+00:00,2018-11-26 17:31:22+00:00,7.25869212962963
declaration 136485,2018-11-19 11:22:17+00:00,2018-12-20 17:31:28+00:00,31.256377314814817
declaration 136490,2018-11-19 11:33:21+00:00,2018-12-03 17:31:22+00:00,14.248622685185186
declaration 136496,2018-11-19 13:19:11+00:00,2018-11-22 17:31:32+00:00,3.1752430555555557
declaration 136501,2018-11-19 13:35:18+00:00,2018-11-26 17:31:22+00:00,7.163935185185185
declaration 136506,2018-11-21 08:50:55+00:00,2018-11-29 17:31:19+00:00,8.36138888888889
declaration 136511,2018-11-21 11:45:00+00:00,2018-12-03 17:31:22+00:00,12.240532407407407
declaration 136517,2018-11-21 16:10:13+00:00,2018-11-29 17:31:19+00:00,8.056319444444444
declaration 136522,2018-11-21 16:45:35+00:00,2018-11-29 17:31:19+00:00,8.031759259259259
declaration 136527,2018-11-21 16:47:14+00:00,2018-11-29 17:31:19+00:00,8.030613425925926
declaration 136532,2018-11-21 16:51:57+00:00,2018-11-22 10:28:17+00:00,0.7335648148148148
declaration 136536,2018-11-21 17:09:19+00:00,2018-12-13 17:31:07+00:00,22.015138888888888
declaration 136542,2018-11-22 10:13:33+00:00,2018-12-03 17:31:22+00:00,11.304039351851852
declaration 136547,2018-11-23 10:38:15+00:00,2018-12-03 17:31:22+00:00,10.286886574074074
declaration 136553,2018-11-23 10:59:43+00:00,2018-12-03 17:31:22+00:00,10.271979166666666
declaration 136558,2018-11-23 11:19:26+00:00,2018-11-29 17:31:19+00:00,6.258252314814815
declaration 136563,2018-11-23 11:24:39+00:00,2018-11-29 17:31:19+00:00,6.25462962962963
declaration 136568,2018-11-28 09:34:28+00:00,2019-01-03 11:59:15+00:00,36.10054398148148
declaration 136573,2018-11-28 15:09:26+00:00,2018-12-06 17:31:33+00:00,8.09869212962963
declaration 136578,2018-11-28 15:12:45+00:00,2018-12-20 17:31:28+00:00,22.09633101851852
declaration 136587,2018-11-30 10:15:27+00:00,2018-12-06 17:31:33+00:00,6.302847222222222
declaration 136592,2018-11-30 21:44:34+00:00,2018-12-13 17:31:07+00:00,12.823993055555556
declaration 136598,2018-12-01 18:52:58+00:00,2018-12-06 17:31:33+00:00,4.9434606481481485
declaration 136604,2018-10-01 10:19:53+00:00,2018-10-18 17:31:16+00:00,17.29957175925926
declaration 136609,2018-10-01 10:26:29+00:00,2018-10-11 17:31:06+00:00,10.294872685185185
declaration 136615,2018-10-11 20:15:36+00:00,2018-10-22 17:31:24+00:00,10.885972222222222
declaration 136620,2018-10-11 20:40:57+00:00,2018-10-18 17:31:16+00:00,6.868275462962963
declaration 136625,2018-10-11 21:31:29+00:00,2018-10-18 17:31:16+00:00,6.83318287037037
declaration 136630,2018-10-11 21:44:58+00:00,2018-10-25 17:31:41+00:00,13.824108796296295
declaration 136635,2018-11-15 11:37:55+00:00,2018-11-22 17:31:32+00:00,7.24556712962963
declaration 136640,2018-11-15 11:44:48+00:00,2018-11-22 17:31:32+00:00,7.240787037037037
declaration 136645,2018-11-26 09:52:23+00:00,2018-12-06 17:31:33+00:00,10.31886574074074
declaration 136651,2018-11-27 11:05:21+00:00,2018-12-06 17:31:33+00:00,9.268194444444445
declaration 136657,2018-11-27 11:05:31+00:00,2018-12-06 17:31:33+00:00,9.268078703703704
declaration 136663,2018-11-27 11:09:06+00:00,2018-11-29 17:31:19+00:00,2.2654282407407407
declaration 136668,2018-12-04 13:16:54+00:00,2018-12-05 07:33:34+00:00,0.7615740740740741
declaration 136672,2018-12-04 13:27:59+00:00,2018-12-17 17:31:07+00:00,13.168842592592593
declaration 136678,2018-12-05 16:04:12+00:00,2019-01-03 11:59:15+00:00,28.82989583333333
declaration 136684,2018-12-05 16:23:45+00:00,2018-12-13 17:31:07+00:00,8.046782407407408
declaration 136689,2018-12-05 16:42:43+00:00,2018-12-13 17:31:07+00:00,8.033611111111112
declaration 136694,2018-12-05 16:24:50+00:00,2018-12-20 17:31:28+00:00,15.046273148148147
declaration 136700,2018-12-05 19:04:40+00:00,2019-01-03 11:59:15+00:00,28.70457175925926
declaration 136705,2018-12-05 20:31:09+00:00,2018-12-17 17:31:07+00:00,11.874976851851851
declaration 136711,2018-12-05 20:39:44+00:00,2018-12-13 17:31:07+00:00,7.869016203703704
declaration 136717,2018-12-06 13:23:59+00:00,2018-12-17 17:31:07+00:00,11.17162037037037
declaration 136722,2018-12-06 15:20:43+00:00,2018-12-20 17:31:28+00:00,14.090798611111111
declaration 136727,2018-12-06 15:25:54+00:00,2018-12-20 17:31:28+00:00,14.087199074074075
declaration 136732,2018-12-06 15:26:59+00:00,2018-12-10 11:34:54+00:00,3.8388310185185186
declaration 136736,2018-11-06 13:05:29+00:00,2018-11-19 17:31:18+00:00,13.184594907407407
declaration 136742,2018-11-06 13:41:27+00:00,2018-11-12 17:30:45+00:00,6.159236111111111
declaration 136747,2018-11-06 17:12:53+00:00,2018-11-12 17:30:45+00:00,6.012407407407407
declaration 136752,2018-11-06 17:20:06+00:00,2018-11-12 17:30:45+00:00,6.007395833333334
declaration 136757,2018-11-08 15:43:26+00:00,2018-11-09 15:54:08+00:00,1.0074305555555556
declaration 136761,2018-11-08 20:40:58+00:00,2018-11-19 17:31:18+00:00,10.868287037037037
declaration 136766,2018-11-09 11:01:26+00:00,2018-11-15 17:31:18+00:00,6.270740740740741
declaration 136772,2018-11-09 11:19:38+00:00,2018-11-19 17:31:18+00:00,10.258101851851851
declaration 136777,2018-11-10 22:07:37+00:00,2018-11-22 17:31:32+00:00,11.808275462962962
declaration 136783,2018-11-10 22:36:34+00:00,2018-11-19 17:31:18+00:00,8.78800925925926
declaration 136789,2018-11-10 22:37:18+00:00,2018-11-19 17:31:18+00:00,8.7875
declaration 136795,2018-11-12 10:11:19+00:00,2018-11-15 17:31:18+00:00,3.3055439814814815
declaration 136800,2018-11-13 10:17:00+00:00,2018-11-15 17:31:18+00:00,2.301597222222222
declaration 136805,2018-11-13 10:20:13+00:00,2018-11-29 17:31:19+00:00,16.299375
declaration 136811,2018-11-13 11:03:48+00:00,2018-11-19 17:31:18+00:00,6.269097222222222
declaration 136817,2018-11-16 14:42:04+00:00,2018-12-03 17:31:22+00:00,17.117569444444445
declaration 136823,2018-11-16 14:51:58+00:00,2018-11-22 17:31:32+00:00,6.110810185185185
declaration 136828,2018-11-16 14:54:35+00:00,2018-11-22 17:31:32+00:00,6.108993055555556
declaration 136834,2018-11-16 14:55:50+00:00,2018-11-22 17:31:32+00:00,6.108125
declaration 136840,2018-11-16 15:02:08+00:00,2018-11-26 17:31:22+00:00,10.103634259259259
declaration 136846,2018-11-19 12:37:00+00:00,2018-11-29 17:31:19+00:00,10.204386574074075
declaration 136851,2018-11-19 12:51:18+00:00,2018-12-13 17:31:07+00:00,24.19431712962963
declaration 136856,2018-11-19 12:53:00+00:00,2018-12-03 17:31:22+00:00,14.193310185185185
declaration 136861,2018-11-19 12:53:56+00:00,2018-12-13 17:31:07+00:00,24.192488425925927
declaration 136866,2018-11-20 13:05:13+00:00,2018-12-03 17:31:22+00:00,13.184826388888888
declaration 136871,2018-11-20 16:56:59+00:00,2018-12-03 17:31:22+00:00,13.023877314814815
declaration 136877,2018-11-22 18:59:12+00:00,2018-11-29 17:31:19+00:00,6.938969907407407
declaration 136882,2018-11-22 19:06:13+00:00,2018-11-29 17:31:19+00:00,6.934097222222222
declaration 136887,2018-11-22 19:19:49+00:00,2018-11-29 17:31:19+00:00,6.924652777777778
declaration 136892,2018-11-22 19:50:32+00:00,2018-12-03 17:31:22+00:00,10.903356481481481
declaration 136897,2018-11-23 14:31:00+00:00,2018-12-03 17:31:22+00:00,10.12525462962963
declaration 136903,2018-12-06 10:06:06+00:00,2018-12-20 17:31:28+00:00,14.309282407407407
declaration 136909,2018-12-06 11:05:58+00:00,2018-12-13 17:31:07+00:00,7.267465277777778
