case_id,activity,repeat_count,rework_type,is_loop_rework
declaration 83912,Declaration SUBMITTED by EMPLOYEE,4,major,True
declaration 83912,Declaration APPROVED by PRE_APPROVER,3,major,True
declaration 83912,Declaration FINAL_APPROVED by SUPERVISOR,3,major,True
declaration 83912,Declaration REJECTED by MISSING,2,minor,True
declaration 83991,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 84048,Send Reminder,2,minor,False
declaration 84067,Permit SUBMITTED by EMPLOYEE,3,major,True
declaration 84067,Permit FINAL_APPROVED by SUPERVISOR,3,major,True
declaration 84067,Permit REJECTED by MISSING,2,minor,True
declaration 84085,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 84098,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 84098,Permit FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 84109,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 84109,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 84180,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 84180,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 84180,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 84271,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 84524,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 84555,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 84555,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 84555,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 84596,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 84749,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 84749,Permit APPROVED by PRE_APPROVER,2,minor,True
declaration 84751,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 84751,Permit APPROVED by PRE_APPROVER,2,minor,True
declaration 84753,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 84753,Permit APPROVED by PRE_APPROVER,2,minor,True
declaration 84790,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 84803,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 84843,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 84843,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 84843,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 84867,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 84867,Permit APPROVED by PRE_APPROVER,2,minor,True
declaration 84867,Permit FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 84898,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 84898,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 84898,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 84971,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 84971,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 8502,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 85052,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 85118,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 85205,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 85205,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 85205,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 85244,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 85314,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 85314,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 85354,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 85354,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 85354,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 85413,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 85580,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 85592,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 85592,Declaration FINAL_APPROVED by SUPERVISOR,3,major,True
declaration 85592,Declaration REJECTED by MISSING,2,minor,True
declaration 85661,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 85661,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 8573,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 85792,Send Reminder,2,minor,False
declaration 85792,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 85821,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 85821,Permit APPROVED by SUPERVISOR,2,minor,True
declaration 85821,Permit FINAL_APPROVED by DIRECTOR,2,minor,True
declaration 85848,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 85981,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 85981,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 85981,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 86025,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 86088,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 86088,Declaration APPROVED by PRE_APPROVER,2,minor,True
declaration 86088,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 86102,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 86102,Declaration FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 86160,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 86162,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 8619,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 8619,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 86257,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 86257,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 86257,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 86310,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 86351,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 86429,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 86482,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 86497,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 86516,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 86516,Permit FINAL_APPROVED by SUPERVISOR,2,minor,True
declaration 86547,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 8721,Send Reminder,2,minor,False
declaration 8731,Send Reminder,2,minor,False
declaration 8772,Permit SUBMITTED by EMPLOYEE,4,major,True
declaration 8772,Permit REJECTED by EMPLOYEE,3,major,True
declaration 8772,Permit APPROVED by ADMINISTRATION,3,major,True
declaration 8772,Permit REJECTED by BUDGET OWNER,2,minor,True
declaration 8772,Send Reminder,2,minor,False
declaration 8918,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 8994,Send Reminder,2,minor,False
declaration 901,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 901,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 9061,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9074,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 9074,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 9074,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 9106,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9173,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9187,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 9187,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 9187,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 9237,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9237,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 929,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 929,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 929,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 9314,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9314,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 9384,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9450,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9466,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 9466,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9482,Declaration SUBMITTED by EMPLOYEE,4,major,True
declaration 9482,Declaration REJECTED by ADMINISTRATION,3,major,True
declaration 9482,Declaration REJECTED by EMPLOYEE,3,major,True
declaration 9503,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9529,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9592,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9630,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9732,Declaration SUBMITTED by EMPLOYEE,3,major,True
declaration 9732,Declaration REJECTED by ADMINISTRATION,2,minor,True
declaration 9732,Declaration REJECTED by EMPLOYEE,2,minor,True
declaration 9762,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9762,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 9801,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9801,Declaration APPROVED by ADMINISTRATION,2,minor,True
declaration 9918,Declaration SUBMITTED by EMPLOYEE,2,minor,True
declaration 9968,Permit SUBMITTED by EMPLOYEE,3,major,True
declaration 9968,Permit REJECTED by ADMINISTRATION,2,minor,True
declaration 9968,Permit REJECTED by EMPLOYEE,2,minor,True
declaration 9995,Permit SUBMITTED by EMPLOYEE,2,minor,True
declaration 9995,Permit APPROVED by ADMINISTRATION,2,minor,True
declaration 9995,Declaration SUBMITTED by EMPLOYEE,2,minor,True
