case_id,outcome
declaration 138619,approved
declaration 138628,approved
declaration 138633,approved
declaration 138638,approved
declaration 138643,approved
declaration 138649,approved
declaration 138654,approved
declaration 138659,approved
declaration 138665,approved
declaration 138670,approved
declaration 138675,approved
declaration 138683,approved
declaration 138688,approved
declaration 138693,approved
declaration 138699,approved
declaration 138705,approved
declaration 138710,approved
declaration 138715,approved
declaration 138721,approved
declaration 138727,approved
declaration 138732,approved
declaration 138737,approved
declaration 138743,approved
declaration 138749,approved
declaration 138755,approved
declaration 138761,approved
declaration 138767,approved
declaration 138777,approved
declaration 138782,approved
declaration 138787,approved
declaration 138792,approved
declaration 138798,approved
declaration 138804,approved
declaration 138809,approved
declaration 138814,approved
declaration 138819,approved
declaration 138824,approved
declaration 138829,approved
declaration 138838,approved
declaration 138844,rejected
declaration 138848,approved
declaration 138854,approved
declaration 138859,approved
declaration 138864,approved
declaration 138870,approved
declaration 138876,approved
declaration 138882,approved
declaration 138888,approved
declaration 138894,approved
declaration 138900,approved
declaration 138906,approved
declaration 138912,approved
declaration 138918,approved
declaration 138924,approved
declaration 138932,approved
declaration 138938,approved
declaration 138944,approved
declaration 138949,approved
declaration 138954,unknown
declaration 138956,approved
declaration 138961,approved
declaration 138967,approved
declaration 138973,approved
declaration 138978,approved
declaration 138983,approved
declaration 138988,approved
declaration 138993,approved
declaration 138998,approved
declaration 139003,approved
declaration 139008,approved
declaration 139013,approved
declaration 139019,approved
declaration 139024,approved
declaration 139030,approved
declaration 139036,approved
declaration 139042,approved
declaration 139047,approved
declaration 139052,approved
declaration 139058,approved
declaration 139064,unknown
declaration 139066,approved
declaration 139071,approved
declaration 139077,approved
declaration 139082,approved
declaration 139088,approved
declaration 139096,approved
declaration 139101,approved
declaration 139106,approved
declaration 139111,approved
declaration 139116,approved
declaration 139121,approved
declaration 139126,rejected
declaration 139130,unknown
declaration 139132,approved
declaration 139137,approved
declaration 139143,approved
declaration 139149,approved
declaration 139154,approved
declaration 139159,rejected
declaration 139164,approved
declaration 139169,approved
declaration 139175,approved
declaration 139180,approved
declaration 139185,approved
declaration 139190,approved
declaration 139196,approved
declaration 139202,approved
declaration 139207,approved
declaration 139212,approved
declaration 139217,approved
declaration 139222,approved
declaration 139227,approved
declaration 139232,approved
declaration 139237,approved
declaration 139242,approved
declaration 139247,approved
declaration 139253,approved
declaration 139259,approved
declaration 139265,approved
declaration 139271,approved
declaration 139277,approved
declaration 139283,approved
declaration 139288,approved
declaration 139293,approved
declaration 139301,approved
declaration 139306,approved
declaration 139311,approved
declaration 139320,approved
declaration 139326,approved
declaration 139332,approved
declaration 139337,approved
declaration 139343,rejected
declaration 139347,approved
declaration 139353,approved
declaration 139365,approved
declaration 139370,approved
declaration 139375,approved
declaration 139381,approved
declaration 139387,approved
declaration 139393,approved
declaration 139399,approved
declaration 139404,approved
declaration 139409,approved
declaration 139414,approved
declaration 139420,approved
declaration 139425,approved
declaration 139430,approved
declaration 139436,approved
declaration 139441,approved
declaration 139446,approved
declaration 139451,approved
declaration 139457,approved
declaration 139462,approved
declaration 139468,approved
declaration 139474,approved
declaration 139480,rejected
declaration 139485,rejected
declaration 139489,approved
declaration 139494,approved
declaration 139499,approved
declaration 139505,approved
declaration 139510,approved
declaration 139516,unknown
declaration 139518,approved
declaration 139524,approved
declaration 139529,approved
declaration 139534,approved
declaration 139539,approved
declaration 139544,approved
declaration 139550,approved
declaration 139556,approved
declaration 139561,approved
declaration 139566,approved
declaration 139571,approved
declaration 139576,approved
declaration 139581,approved
declaration 139586,approved
declaration 139591,approved
declaration 139596,approved
declaration 139601,approved
declaration 139606,approved
declaration 139611,approved
declaration 139616,approved
declaration 139621,approved
declaration 139626,approved
declaration 139632,approved
declaration 139638,approved
declaration 139643,approved
declaration 139652,approved
declaration 139657,approved
declaration 139662,approved
declaration 139667,approved
declaration 139672,approved
declaration 139677,approved
declaration 139682,approved
declaration 139687,approved
declaration 139692,approved
declaration 139700,approved
declaration 139706,approved
declaration 139712,approved
declaration 139717,approved
declaration 139722,approved
declaration 139728,approved
declaration 139737,approved
declaration 139743,rejected
declaration 139747,approved
declaration 139752,approved
declaration 139757,approved
declaration 139763,approved
declaration 139768,approved
declaration 139773,approved
declaration 139778,approved
declaration 139783,approved
declaration 139789,approved
declaration 139794,approved
